# ward
Id;Title;DepartmentId
1;101;2
2;102;2
3;103;2
4;104;2
5;105;2
6;106;2
7;107;2
8;108;2
9;109;2
10;110;2
11;111;2
12;112;2
13;113;2
14;114;2
15;115;2
16;116;2
17;117;2
18;118;2
19;101;3
20;102;3
21;103;3
22;104;3
23;105;3
24;106;3
25;107;3
26;108;3
27;109;3
28;110;3
29;111;3
30;112;3
31;113;3
32;114;3
33;115;3
34;116;3
35;117;3
36;118;3

#HospitalBed
Id;Title;WardId;IsFree
1008;03.03.2023;Боль в спине;03.03.2023;;QRcard1008.jpg
1009;22.07.2023;Здоров;22.07.2023;;QRcard1009.jpg
1010;20.12.2024;Здоров;20.12.2024;;QRcard1010.jpg
1011;25.12.2023;Ожирение;25.12.2023;;QRcard1011.jpg
1012;05.05.2023;Геморрой;05.05.2023;;QRcard1012.jpg
1013;14.07.2023;Гастрит;14.07.2023;;QRcard1013.jpg
1014;31.10.2024;Гипертония;31.10.2024;;QRcard1014.jpg
1015;30.06.2024;Мигрень;30.06.2024;;QRcard1015.jpg
1016;15.10.2023;Песок в почках;15.10.2023;;QRcard1016.jpg
1017;09.08.2024;Плоскостопие;09.08.2024;;QRcard1017.jpg
1018;18.01.2024;Боль в спине;18.01.2024;;QRcard1018.jpg
1019;14.09.2023;Ожирение;14.09.2023;;QRcard1019.jpg
1020;22.04.2024;Геморрой;22.04.2024;;QRcard1020.jpg
1021;20.06.2023;Гастрит;20.06.2023;;QRcard1021.jpg
1022;02.10.2024;Гипертония;02.10.2024;;QRcard1022.jpg
1023;13.05.2024;Мигрень;13.05.2024;;QRcard1023.jpg
1024;21.11.2023;Песок в почках;21.11.2023;;QRcard1024.jpg
1025;08.11.2022;Плоскостопие;08.11.2022;;QRcard1025.jpg
1026;08.04.2024;Боль в спине;08.04.2024;;QRcard1026.jpg
1027;25.07.2023;Ожирение;25.07.2023;;QRcard1027.jpg
1028;19.11.2022;Геморрой;19.11.2022;;QRcard1028.jpg
1029;25.10.2023;Гастрит;25.10.2023;;QRcard1029.jpg
1030;25.04.2024;Гипертония;25.04.2024;;QRcard1030.jpg
1031;20.09.2022;Мигрень;20.09.2022;;QRcard1031.jpg
1032;28.09.2022;Песок в почках;28.09.2022;;QRcard1032.jpg
1033;15.11.2023;Плоскостопие;15.11.2023;;QRcard1033.jpg
1034;11.12.2024;Боль в спине;11.12.2024;;QRcard1034.jpg
1035;26.04.2024;Ожирение;26.04.2024;;QRcard1035.jpg
1036;04.11.2022;Геморрой;04.11.2022;;QRcard1036.jpg
1037;23.02.2024;Гастрит;23.02.2024;;QRcard1037.jpg
1038;10.09.2022;Гипертония;10.09.2022;;QRcard1038.jpg
1039;30.11.2023;Мигрень;30.11.2023;;QRcard1039.jpg
1040;23.07.2024;Песок в почках;23.07.2024;;QRcard1040.jpg
1041;10.03.2024;Плоскостопие;10.03.2024;;QRcard1041.jpg
1042;26.12.2024;Боль в спине;26.12.2024;;QRcard1042.jpg
1043;24.05.2023;Ожирение;24.05.2023;;QRcard1043.jpg
1044;25.06.2024;Геморрой;25.06.2024;;QRcard1044.jpg
1045;22.10.2024;Гастрит;22.10.2024;;QRcard1045.jpg
1046;16.06.2023;Гипертония;16.06.2023;;QRcard1046.jpg
1047;17.12.2022;Мигрень;17.12.2022;;QRcard1047.jpg
1048;01.11.2022;Песок в почках;01.11.2022;;QRcard1048.jpg
1049;22.06.2024;Плоскостопие;22.06.2024;;QRcard1049.jpg
1050;10.09.2023;Боль в спине;10.09.2023;;QRcard1050.jpg
1051;27.12.2024;Ожирение;27.12.2024;;QRcard1051.jpg
1052;29.07.2024;Геморрой;29.07.2024;;QRcard1052.jpg
1053;23.09.2023;Гастрит;23.09.2023;;QRcard1053.jpg
1054;07.04.2023;Гипертония;07.04.2023;;QRcard1054.jpg
1055;26.11.2022;Мигрень;26.11.2022;;QRcard1055.jpg
1056;13.01.2025;Песок в почках;13.01.2025;;QRcard1056.jpg
1057;05.09.2022;Плоскостопие;05.09.2022;;QRcard1057.jpg
1058;07.05.2024;Боль в спине;07.05.2024;;QRcard1058.jpg
1059;02.08.2023;Ожирение;02.08.2023;;QRcard1059.jpg
1060;17.09.2024;Геморрой;17.09.2024;;QRcard1060.jpg
1061;28.08.2023;Гастрит;28.08.2023;;QRcard1061.jpg
1062;15.02.2024;Гипертония;15.02.2024;;QRcard1062.jpg
1063;20.05.2023;Мигрень;20.05.2023;;QRcard1063.jpg
1064;29.04.2023;Песок в почках;29.04.2023;;QRcard1064.jpg
1065;04.07.2024;Плоскостопие;04.07.2024;;QRcard1065.jpg
1066;03.08.2024;Боль в спине;03.08.2024;;QRcard1066.jpg
1067;24.07.2023;Ожирение;24.07.2023;;QRcard1067.jpg
1068;31.07.2023;Геморрой;31.07.2023;;QRcard1068.jpg
1069;13.12.2022;Гастрит;13.12.2022;;QRcard1069.jpg
1070;20.03.2023;Гипертония;20.03.2023;;QRcard1070.jpg
1071;19.03.2023;Мигрень;19.03.2023;;QRcard1071.jpg
1072;26.05.2024;Песок в почках;26.05.2024;;QRcard1072.jpg
1073;17.03.2023;Плоскостопие;17.03.2023;;QRcard1073.jpg
1074;20.08.2023;Боль в спине;20.08.2023;;QRcard1074.jpg
1075;20.04.2024;Ожирение;20.04.2024;;QRcard1075.jpg
1076;05.03.2023;Геморрой;05.03.2023;;QRcard1076.jpg
1077;28.03.2023;Гастрит;28.03.2023;;QRcard1077.jpg
1078;14.03.2024;Гипертония;14.03.2024;;QRcard1078.jpg
1079;11.09.2024;Мигрень;11.09.2024;;QRcard1079.jpg
1080;20.10.2022;Песок в почках;20.10.2022;;QRcard1080.jpg
1081;04.07.2023;Плоскостопие;04.07.2023;;QRcard1081.jpg
1082;10.11.2022;Боль в спине;10.11.2022;;QRcard1082.jpg
1083;12.05.2023;Ожирение;12.05.2023;;QRcard1083.jpg
1084;20.11.2023;Геморрой;20.11.2023;;QRcard1084.jpg
1085;26.03.2023;Гастрит;26.03.2023;;QRcard1085.jpg
1086;18.09.2024;Гипертония;18.09.2024;;QRcard1086.jpg
1087;23.12.2023;Мигрень;23.12.2023;;QRcard1087.jpg
1088;09.07.2024;Песок в почках;09.07.2024;;QRcard1088.jpg
1089;23.02.2023;Плоскостопие;23.02.2023;;QRcard1089.jpg
1090;22.10.2022;Боль в спине;22.10.2022;;QRcard1090.jpg
1091;06.05.2023;Ожирение;06.05.2023;;QRcard1091.jpg
1092;08.05.2024;Геморрой;08.05.2024;;QRcard1092.jpg
1093;09.12.2024;Гастрит;09.12.2024;;QRcard1093.jpg
1094;19.07.2024;Гипертония;19.07.2024;;QRcard1094.jpg
1095;26.09.2023;Мигрень;26.09.2023;;QRcard1095.jpg
1096;18.11.2022;Песок в почках;18.11.2022;;QRcard1096.jpg
1097;16.10.2023;Плоскостопие;16.10.2023;;QRcard1097.jpg
1098;15.08.2023;Боль в спине;15.08.2023;;QRcard1098.jpg
1099;05.11.2024;Здоров;05.11.2024;;QRcard1099.jpg
1100;08.11.2024;Здоров;08.11.2024;;QRcard1100.jpg

#HospitalizationReferral

Id;PatientId;Diagnosis;Purpose; DepartmentId;Conditions
1;1;Болит сердце;Обследование;2;0
2;2;Шишка на руке;Операция;3;1
3;3;Аппендицит;Операция;4;0
4;4;Отравление;Промыть;5;1
5;5;Перелом руки;Операция;6;0
6;6;Повреждениями опорно-двигательной системы;Восстановление;7;1
7;7;Болит зуб;Лечение;11;0
8;8;Коньюктивит;Лечение;12;1
9;9;Болит сердце;Обследование;2;1
10;10;Шишка на руке;Операция;3;0
11;11;Аппендицит;Операция;4;1
12;12;Отравление;Промыть;5;0
13;13;Перелом руки;Операция;6;1
14;14;Повреждениями опорно-двигательной системы;Восстановление;7;0
15;15;Болит зуб;Лечение;11;1
16;16;Коньюктивит;Лечение;12;0
17;17;Болит сердце;Обследование;2;1
18;18;Шишка на руке;Операция;3;0
19;19;Аппендицит;Операция;4;1
20;20;Отравление;Промыть;5;0
21;21;Перелом руки;Операция;6;1
22;22;Повреждениями опорно-двигательной системы;Восстановление;7;0
23;23;Болит зуб;Лечение;11;1
24;24;Коньюктивит;Лечение;12;1
25;25;Болит сердце;Обследование;2;0
26;26;Шишка на руке;Операция;3;1
27;27;Аппендицит;Операция;4;0
28;28;Отравление;Промыть;5;1
29;29;Перелом руки;Операция;6;0
30;30;Повреждениями опорно-двигательной системы;Восстановление;7;1
31;31;Болит зуб;Лечение;11;0
32;32;Коньюктивит;Лечение;12;1
33;33;Болит сердце;Обследование;2;0
34;34;Шишка на руке;Операция;3;1
35;35;Аппендицит;Операция;4;0
36;36;Отравление;Промыть;5;1
37;37;Перелом руки;Операция;6;0
38;38;Повреждениями опорно-двигательной системы;Восстановление;7;1
39;39;Болит зуб;Лечение;11;1
40;40;Коньюктивит;Лечение;12;0
41;41;Болит сердце;Обследование;2;1
42;42;Шишка на руке;Операция;3;0
43;43;Аппендицит;Операция;4;1
44;44;Отравление;Промыть;5;0
45;45;Перелом руки;Операция;6;1
46;46;Повреждениями опорно-двигательной системы;Восстановление;7;0
47;47;Болит зуб;Лечение;11;1
48;48;Коньюктивит;Лечение;12;0
49;49;Болит сердце;Обследование;2;1
50;50;Шишка на руке;Операция;3;0
51;51;Аппендицит;Операция;4;1
52;52;Отравление;Промыть;5;0
53;53;Перелом руки;Операция;6;1
54;54;Повреждениями опорно-двигательной системы;Восстановление;7;1
55;55;Болит зуб;Лечение;11;0
56;56;Коньюктивит;Лечение;12;1
57;57;Болит сердце;Обследование;2;0
58;58;Шишка на руке;Операция;3;1
59;59;Аппендицит;Операция;4;0
60;60;Отравление;Промыть;5;1
61;61;Перелом руки;Операция;6;0
62;62;Повреждениями опорно-двигательной системы;Восстановление;7;1
63;63;Болит зуб;Лечение;11;0
64;64;Коньюктивит;Лечение;12;1
65;65;Болит сердце;Обследование;2;0
66;66;Шишка на руке;Операция;3;1
67;67;Аппендицит;Операция;4;0
68;68;Отравление;Промыть;5;1
69;69;Перелом руки;Операция;6;1
70;70;Повреждениями опорно-двигательной системы;Восстановление;7;0
71;71;Болит зуб;Лечение;11;1
72;72;Коньюктивит;Лечение;12;0
73;73;Болит сердце;Обследование;2;1
74;74;Шишка на руке;Операция;3;0
75;75;Аппендицит;Операция;4;1
76;76;Отравление;Промыть;5;0
77;77;Перелом руки;Операция;6;1
78;78;Повреждениями опорно-двигательной системы;Восстановление;7;0
79;79;Болит зуб;Лечение;11;1
80;80;Коньюктивит;Лечение;12;0
81;81;Болит сердце;Обследование;2;1
82;82;Шишка на руке;Операция;3;0
83;83;Аппендицит;Операция;4;1
84;84;Отравление;Промыть;5;1
85;85;Перелом руки;Операция;6;0
86;86;Повреждениями опорно-двигательной системы;Восстановление;7;1
87;87;Болит зуб;Лечение;11;0
88;88;Коньюктивит;Лечение;12;1
89;89;Болит сердце;Обследование;2;0
90;90;Шишка на руке;Операция;3;1
91;91;Аппендицит;Операция;4;0
92;92;Отравление;Промыть;5;1
93;93;Перелом руки;Операция;6;0
94;94;Повреждениями опорно-двигательной системы;Восстановление;7;1
95;95;Болит зуб;Лечение;11;0
96;96;Коньюктивит;Лечение;12;1
97;97;Болит сердце;Обследование;2;0
98;98;Шишка на руке;Операция;3;1
99;99;Аппендицит;Операция;4;1
100;100;Отравление;Промыть;5;0

#HospitalizationDepartment
Id;Title
1;Приемное отделение
2;Кардиологическое отделение
3;Хирургическое №1 (гнойное)
4;Хирургическое №2 (чистое)
5;Терапевтическое отделение
6;Травматологическое отделение
7;Ортопедическое отделение
8;Гинекологическое отделение
9;Урологическое отделение
10;Анастезиолого-реанимационное отделение
11;Кабинет стоматолога
12;Кабинет офтальмолога

#Hospitalisation
Id;DateTime;HospitalizationReferralId;RefusalByPatient;Cancellation;CancellationReason;HospitalBedId
1;09.12.2023 22:36;1;0;0;;1
2;16.03.2023 19:17;2;0;0;;2
3;08.01.2025 8:00;3;0;0;;3
4;31.10.2023 13:23;4;0;0;;4
5;16.10.2023 10:10;5;0;0;;5
6;11.07.2023 1:46;6;0;0;;6
7;06.02.2024 5:29;7;0;0;;7
8;17.10.2024 18:41;8;0;0;;8
9;06.09.2023 3:48;9;0;0;;9
10;15.03.2024 20:52;10;0;0;;10
11;02.04.2024 8:38;11;0;0;;11
12;03.09.2023 22:33;12;0;0;;12
13;09.06.2024 11:32;13;0;0;;13
14;11.01.2024 23:03;14;0;0;;14
15;31.10.2023 1:23;15;0;0;;15
16;28.09.2023 7:24;16;0;0;;16
17;04.06.2024 14:12;17;0;0;;17
18;03.02.2023 18:07;18;0;0;;18
19;16.02.2024 15:20;19;0;0;;19
20;05.09.2023 4:39;20;0;0;;20
21;24.11.2024 6:29;21;0;0;;21
22;05.10.2024 18:25;22;0;0;;22
23;01.02.2024 17:03;23;0;0;;23
24;25.03.2024 22:52;24;0;0;;24
25;07.02.2024 23:43;25;0;0;;25
26;16.04.2023 19:24;26;0;0;;26
27;18.09.2024 18:34;27;0;0;;27
28;19.08.2023 14:10;28;0;0;;28
29;29.11.2023 10:48;29;0;0;;29
30;16.11.2024 10:22;30;0;0;;30
31;26.11.2023 5:16;31;0;0;;31
32;23.10.2023 14:35;32;0;0;;32
33;26.03.2023 20:49;33;0;0;;33
34;16.09.2023 13:24;34;0;0;;34
35;15.02.2023 18:35;35;0;0;;35
36;11.01.2025 11:37;36;0;0;;36
37;06.11.2024 23:00;37;0;0;;37
38;27.01.2025 3:21;38;0;0;;38
39;01.03.2023 10:58;39;0;0;;39
40;20.08.2024 5:11;40;0;0;;40
41;14.10.2023 4:36;41;0;0;;41
42;21.02.2024 20:39;42;0;0;;42
43;17.03.2023 1:42;43;0;0;;43
44;01.08.2024 2:32;44;0;0;;44
45;26.02.2023 17:44;45;0;0;;45
46;08.10.2024 22:19;46;0;0;;46
47;27.09.2023 3:23;47;0;0;;47
48;12.06.2023 5:46;48;0;0;;48
49;19.10.2023 22:09;49;0;0;;49
50;24.02.2023 7:14;50;0;0;;50
51;06.08.2024 11:38;51;0;0;;51
52;07.11.2023 21:57;52;0;0;;52
53;01.01.2024 4:54;53;0;0;;53
54;02.01.2024 21:23;54;0;0;;54
55;01.11.2023 14:15;55;0;0;;55
56;15.06.2024 17:22;56;0;0;;56
57;21.12.2024 22:14;57;0;0;;57
58;14.03.2024 22:36;58;0;0;;58
59;11.11.2023 21:16;59;0;0;;59
60;07.12.2023 17:02;60;0;0;;60
61;17.11.2023 2:10;61;0;0;;61
62;18.04.2024 10:44;62;0;0;;62
63;16.01.2025 7:01;63;0;0;;63
64;27.05.2024 18:51;64;0;0;;64
65;22.10.2024 4:52;65;0;0;;65
66;07.06.2023 13:00;66;0;0;;66
67;18.11.2023 12:45;67;0;0;;67
68;18.07.2024 10:23;68;0;0;;68
69;29.10.2023 23:43;69;0;0;;69
70;27.09.2023 23:48;70;0;0;;31
71;29.10.2023 12:17;71;0;0;;30
72;27.06.2024 5:21;72;0;0;;29
73;05.09.2023 8:03;73;0;0;;28
74;07.10.2024 18:52;74;0;0;;27
75;09.10.2024 23:49;75;0;0;;26
76;21.12.2024 10:02;76;0;0;;25
77;11.07.2023 22:07;77;0;0;;24
78;08.11.2024 7:52;78;0;0;;23
79;10.04.2023 21:51;79;0;0;;22
80;10.10.2024 22:26;80;0;0;;21
81;04.12.2024 3:08;81;0;0;;20
82;16.09.2024 23:06;82;0;0;;19
83;28.06.2023 23:27;83;0;0;;18
84;28.07.2023 1:50;84;0;0;;17
85;06.06.2024 16:04;85;0;0;;16
86;04.12.2023 0:11;86;0;0;;15
87;11.05.2024 7:37;87;0;0;;14
88;05.03.2023 22:54;88;0;0;;13
89;11.09.2024 5:52;89;0;0;;12
90;20.08.2024 21:29;90;0;0;;11
91;29.04.2024 2:16;91;0;0;;10
92;02.04.2023 0:19;92;0;0;;9
93;06.02.2023 17:03;93;0;0;;8
94;08.05.2024 15:08;94;0;0;;7
95;02.12.2023 0:26;95;0;0;;6
96;10.11.2023 11:09;96;0;0;;5
97;04.04.2023 19:37;97;0;0;;4
98;10.01.2024 12:02;98;0;0;;3
99;20.04.2023 19:20;99;0;0;;2
100;05.11.2023 22:07;100;0;0;;1

#EventType
Id;Title
1;лабораторное исследование
2;инструментальная диагностика
3;лекарственная терапия
4;физиотерапия
5;хирургическое лечение

#Employee
Id;Surname;Name;Patronymic;Birthday;PassportSeries;PassportNumber;Gender;Address;phone;Email;Photo;SpecializationId
1;Strickland;Aline;Lacey;14.07.2000;2203;200901;F;P.O. Box 174, 2985 Suscipit Rd.;1-736-274-2523;aliquam.adipiscing@yahoo.couk;1.jpg;1
2;Spears;Lee;Garrett;27.10.1971;3075;872273;F;370 Et St.;1-485-623-4707;proin.vel@hotmail.com;2.jpg;2
3;Pace;Cameran;Piper;12.11.2011;5445;841550;F;2166 Cursus Avenue;1-365-857-4837;justo.faucibus@outlook.net;3.jpg;3
4;Bryan;Riley;Blossom;21.09.2023;6701;501054;F;Ap #929-4260 Massa. Rd.;1-157-608-5083;non@aol.edu;4.jpg;4
5;Perkins;Aphrodite;Daquan;07.11.1964;4491;384368;F;4705 Justo Av.;1-750-355-4162;convallis.ligula@icloud.org;5.jpg;14
6;Ortiz;Remedios;Xaviera;01.11.1962;9539;672219;F;644-8512 Orci Street;1-687-974-2435;nisl.elementum@hotmail.org;6.jpg;14
7;Lindsey;Claire;Charlotte;27.03.1968;1844;956384;F;Ap #911-902 Morbi Av.;1-924-737-1671;urna.justo@aol.couk;7.jpg;7
8;Gillespie;Lana;Isabella;25.04.1998;9972;806781;F;Ap #834-9959 Aliquam Avenue;1-646-426-7365;consectetuer.adipiscing.elit@yahoo.ca;8.jpg;8
9;Carson;Lael;Kiona;28.11.1993;9005;641745;F;779 Ut Av.;1-351-113-2464;aliquam.arcu@hotmail.couk;9.jpg;9
10;Dodson;Regan;Anika;13.02.1958;4341;951730;F;Ap #730-9118 Egestas. Street;1-156-222-7576;tortor.integer.aliquam@icloud.couk;10.jpg;10
11;Strickland;Aline;Lacey;14.07.2000;2203;200901;M;P.O. Box 174, 2985 Suscipit Rd.;1-736-274-2523;nulla.integer.vulputate@aol.org;11.jpg;11
12;Spears;Lee;Garrett;27.10.1971;3075;872273;M;370 Et St.;1-485-623-4707;dictum@hotmail.net;12.jpg;12
13;Pace;Cameran;Piper;12.11.2011;5445;841550;M;2166 Cursus Avenue;1-365-857-4837;egestas@hotmail.com;13.jpg;13
14;Bryan;Riley;Blossom;21.09.2023;6701;501054;M;Ap #929-4260 Massa. Rd.;1-157-608-5083;diam@hotmail.com;14.jpg;14
15;Perkins;Aphrodite;Daquan;07.11.1964;4491;384368;M;4705 Justo Av.;1-750-355-4162;mattis.ornare@aol.edu;15.jpg;15
16;Ortiz;Remedios;Xaviera;01.11.1962;9539;672219;M;644-8512 Orci Street;1-687-974-2435;quis.lectus@icloud.org;16.jpg;6
17;Lindsey;Claire;Charlotte;27.03.1968;1844;956384;M;Ap #911-902 Morbi Av.;1-924-737-1671;auctor.mauris@outlook.com;17.jpg;7
18;Gillespie;Lana;Isabella;25.04.1998;9972;806781;M;Ap #834-9959 Aliquam Avenue;1-646-426-7365;vitae@protonmail.org;18.jpg;8
19;Carson;Lael;Kiona;28.11.1993;9005;641745;M;779 Ut Av.;1-351-113-2464;integer.eu@yahoo.com;19.jpg;9
20;Dodson;Regan;Anika;13.02.1958;4341;951730;M;Ap #730-9118 Egestas. Street;1-156-222-7576;ac.eleifend.vitae@protonmail.com;20.jpg;10

# DeseaseHistory
Id;VisitDate;MedcardId;Description;DoctorId
1;28.02.2023;1001;Жалоб нет. Живот нормальный;1
2;02.10.2022;1002;Жалобы есть. ;2
3;11.01.2023;1003;Жалоб нет. Живот нормальный;3
4;30.04.2023;1004;Жалобы есть. ;4
5;05.11.2022;1005;Жалоб нет. Живот нормальный;5
6;02.12.2024;1006;Жалобы есть. ;6
7;14.07.2024;1007;Жалоб нет. Живот нормальный;7
8;03.03.2023;1008;Жалобы есть. ;8
9;22.07.2023;1009;Жалоб нет. Живот нормальный;9
10;20.12.2024;1010;Жалобы есть. ;10
11;25.12.2023;1011;Жалоб нет. Живот нормальный;1
12;05.05.2023;1012;Жалобы есть. ;2
13;14.07.2023;1013;Жалоб нет. Живот нормальный;3
14;31.10.2024;1014;Жалобы есть. ;4
15;30.06.2024;1015;Жалоб нет. Живот нормальный;5
16;15.10.2023;1016;Жалобы есть. ;6
17;09.08.2024;1017;Жалоб нет. Живот нормальный;7
18;18.01.2024;1018;Жалобы есть. ;8
19;14.09.2023;1019;Жалоб нет. Живот нормальный;9
20;22.04.2024;1020;Жалобы есть. ;10
21;20.06.2023;1021;Жалоб нет. Живот нормальный;1
22;02.10.2024;1022;Жалобы есть. ;2
23;13.05.2024;1023;Жалоб нет. Живот нормальный;3
24;21.11.2023;1024;Жалобы есть. ;4
25;08.11.2022;1025;Жалоб нет. Живот нормальный;5
26;08.04.2024;1026;Жалобы есть. ;6
27;25.07.2023;1027;Жалоб нет. Живот нормальный;7
28;19.11.2022;1028;Жалобы есть. ;8
29;25.10.2023;1029;Жалоб нет. Живот нормальный;9
30;25.04.2024;1030;Жалобы есть. ;10
31;20.09.2022;1031;Жалоб нет. Живот нормальный;1
32;28.09.2022;1032;Жалобы есть. ;2
33;15.11.2023;1033;Жалоб нет. Живот нормальный;3
34;11.12.2024;1034;Жалобы есть. ;4
35;26.04.2024;1035;Жалоб нет. Живот нормальный;5
36;04.11.2022;1036;Жалобы есть. ;6
37;23.02.2024;1037;Жалоб нет. Живот нормальный;7
38;10.09.2022;1038;Жалобы есть. ;8
39;30.11.2023;1039;Жалоб нет. Живот нормальный;9
40;23.07.2024;1040;Жалобы есть. ;10
41;10.03.2024;1041;Жалоб нет. Живот нормальный;1
42;26.12.2024;1042;Жалобы есть. ;2
43;24.05.2023;1043;Жалоб нет. Живот нормальный;3
44;25.06.2024;1044;Жалобы есть. ;4
45;22.10.2024;1045;Жалоб нет. Живот нормальный;5
46;16.06.2023;1046;Жалобы есть. ;6
47;17.12.2022;1047;Жалоб нет. Живот нормальный;7
48;01.11.2022;1048;Жалобы есть. ;8
49;22.06.2024;1049;Жалоб нет. Живот нормальный;9
50;10.09.2023;1050;Жалобы есть. ;10
51;27.12.2024;1051;Жалоб нет. Живот нормальный;1
52;29.07.2024;1052;Жалобы есть. ;2
53;23.09.2023;1053;Жалоб нет. Живот нормальный;3
54;07.04.2023;1054;Жалобы есть. ;4
55;26.11.2022;1055;Жалоб нет. Живот нормальный;5
56;13.01.2025;1056;Жалобы есть. ;6
57;05.09.2022;1057;Жалоб нет. Живот нормальный;7
58;07.05.2024;1058;Жалобы есть. ;8
59;02.08.2023;1059;Жалоб нет. Живот нормальный;9
60;17.09.2024;1060;Жалобы есть. ;10
61;28.08.2023;1061;Жалоб нет. Живот нормальный;1
62;15.02.2024;1062;Жалобы есть. ;2
63;20.05.2023;1063;Жалоб нет. Живот нормальный;3
64;29.04.2023;1064;Жалобы есть. ;4
65;04.07.2024;1065;Жалоб нет. Живот нормальный;5
66;03.08.2024;1066;Жалобы есть. ;6
67;24.07.2023;1067;Жалоб нет. Живот нормальный;7
68;31.07.2023;1068;Жалобы есть. ;8
69;13.12.2022;1069;Жалоб нет. Живот нормальный;9
70;20.03.2023;1070;Жалобы есть. ;10
71;19.03.2023;1071;Жалоб нет. Живот нормальный;1
72;26.05.2024;1072;Жалобы есть. ;2
73;17.03.2023;1073;Жалоб нет. Живот нормальный;3
74;20.08.2023;1074;Жалобы есть. ;4
75;20.04.2024;1075;Жалоб нет. Живот нормальный;5
76;05.03.2023;1076;Жалобы есть. ;6
77;28.03.2023;1077;Жалоб нет. Живот нормальный;7
78;14.03.2024;1078;Жалобы есть. ;8
79;11.09.2024;1079;Жалоб нет. Живот нормальный;9
80;20.10.2022;1080;Жалобы есть. ;10
81;04.07.2023;1081;Жалоб нет. Живот нормальный;1
82;10.11.2022;1082;Жалобы есть. ;2
83;12.05.2023;1083;Жалоб нет. Живот нормальный;3
84;20.11.2023;1084;Жалобы есть. ;4
85;26.03.2023;1085;Жалоб нет. Живот нормальный;5
86;18.09.2024;1086;Жалобы есть. ;6
87;23.12.2023;1087;Жалоб нет. Живот нормальный;7
88;09.07.2024;1088;Жалобы есть. ;8
89;23.02.2023;1089;Жалоб нет. Живот нормальный;9
90;22.10.2022;1090;Жалобы есть. ;10
91;06.05.2023;1091;Жалоб нет. Живот нормальный;1
92;08.05.2024;1092;Жалобы есть. ;2
93;09.12.2024;1093;Жалоб нет. Живот нормальный;3
94;19.07.2024;1094;Жалобы есть. ;4
95;26.09.2023;1095;Жалоб нет. Живот нормальный;5
96;18.11.2022;1096;Жалобы есть. ;6
97;16.10.2023;1097;Жалоб нет. Живот нормальный;7
98;15.08.2023;1098;Жалобы есть. ;8
99;05.11.2024;1099;Жалоб нет. Живот нормальный;9
100;08.11.2024;1100;Жалобы есть. ;10

